"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1977","1977","AUD","Australian Dollar","6","Millions",,,104919,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1978","1978","AUD","Australian Dollar","6","Millions",,,118587,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1979","1979","AUD","Australian Dollar","6","Millions",,,134423,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1980","1980","AUD","Australian Dollar","6","Millions",,,152142,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1981","1981","AUD","Australian Dollar","6","Millions",,,175614,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1982","1982","AUD","Australian Dollar","6","Millions",,,189157,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1983","1983","AUD","Australian Dollar","6","Millions",,,213378,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1984","1984","AUD","Australian Dollar","6","Millions",,,234972,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1985","1985","AUD","Australian Dollar","6","Millions",,,260240,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1986","1986","AUD","Australian Dollar","6","Millions",,,285708,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1987","1987","AUD","Australian Dollar","6","Millions",,,323890,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1988","1988","AUD","Australian Dollar","6","Millions",,,367531,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1989","1989","AUD","Australian Dollar","6","Millions",,,403855,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1990","1990","AUD","Australian Dollar","6","Millions",,,414478,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1991","1991","AUD","Australian Dollar","6","Millions",,,422440,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1992","1992","AUD","Australian Dollar","6","Millions",,,443390,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1993","1993","AUD","Australian Dollar","6","Millions",,,465757,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1994","1994","AUD","Australian Dollar","6","Millions",,,494567,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1995","1995","AUD","Australian Dollar","6","Millions",,,527599,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1996","1996","AUD","Australian Dollar","6","Millions",,,555291,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1997","1997","AUD","Australian Dollar","6","Millions",,,588097,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1998","1998","AUD","Australian Dollar","6","Millions",,,620141,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1999","1999","AUD","Australian Dollar","6","Millions",,,661159,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2000","2000","AUD","Australian Dollar","6","Millions",,,705066,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2001","2001","AUD","Australian Dollar","6","Millions",,,754253,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2002","2002","AUD","Australian Dollar","6","Millions",,,800960,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2003","2003","AUD","Australian Dollar","6","Millions",,,861039,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2004","2004","AUD","Australian Dollar","6","Millions",,,922371,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2005","2005","AUD","Australian Dollar","6","Millions",,,996430,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2006","2006","AUD","Australian Dollar","6","Millions",,,1086593,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2007","2007","AUD","Australian Dollar","6","Millions",,,1177313,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2008","2008","AUD","Australian Dollar","6","Millions",,,1260145,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2009","2009","AUD","Australian Dollar","6","Millions",,,1301211,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2010","2010","AUD","Australian Dollar","6","Millions",,,1416622,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2011","2011","AUD","Australian Dollar","6","Millions",,,1499458,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2012","2012","AUD","Australian Dollar","6","Millions",,,1536307,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2013","2013","AUD","Australian Dollar","6","Millions",,,1598530,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2014","2014","AUD","Australian Dollar","6","Millions",,,1624601,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2015","2015","AUD","Australian Dollar","6","Millions",,,1660714,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2016","2016","AUD","Australian Dollar","6","Millions",,,1763627,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2017","2017","AUD","Australian Dollar","6","Millions",,,1849880,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2018","2018","AUD","Australian Dollar","6","Millions",,,1947246,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2019","2019","AUD","Australian Dollar","6","Millions",,,2044255,"E","Estimated value"
"AUT","Austria","GTE","Total General government expenditure","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,98558.41,,
"AUT","Austria","GTE","Total General government expenditure","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,101537.26,,
"AUT","Austria","GTE","Total General government expenditure","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,98649.88,,
"AUT","Austria","GTE","Total General government expenditure","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,102540.53,,
